microsecondsSinceGpsEpoch, gratPos, counts
9.43401663E14, 0.0, 1738.0608460477779
9.43401664E14, 0.0, 1604.8990880006572
9.43401665E14, 0.0, 1128.8276152003923
9.43401666E14, 0.0, 520.4591335693653
9.43401667E14, 0.0, 901.306435810157
9.43401668E14, 0.0, 1375.643458662756
9.43401669E14, 0.0, 446.28232137051447
9.4340167E14, 0.0, 1003.4154723835017
9.43401671E14, 0.0, 1533.6300658530517
9.43401672E14, 0.0, 821.2993741627106
9.43401673E14, 0.0, 674.4469899144447
9.43401674E14, 0.0, 1347.6579334371854
9.43401675E14, 0.0, 988.627662158196
9.43401676E14, 0.0, 1692.2878635834893
9.43401677E14, 0.0, 218.49346857364122
9.43401678E14, 0.0, 997.8020577273562
9.43401679E14, 0.0, 1450.6516248132134
9.4340168E14, 0.0, 1953.8864539321444
9.43401681E14, 0.0, 1926.4295726302917
9.43401682E14, 0.0, 982.3241349402715
9.43401683E14, 0.0, 1020.8650020823741
9.43401684E14, 0.0, 1094.277768264686
9.43401685E14, 0.0, 1096.4736978254195
9.43401686E14, 0.0, 1151.8020765818744
9.43401687E14, 0.0, 1318.7341255557599
9.43401688E14, 0.0, 653.5603477053169
9.43401689E14, 0.0, 1653.405295063833
9.4340169E14, 0.0, 225.180897886555
9.43401691E14, 0.0, 1894.023476268319
9.43401692E14, 0.0, 1368.8707975095033
9.43401693E14, 0.0, 1324.409996868591
9.43401694E14, 0.0, 499.66864808961594
9.43401695E14, 0.0, 1727.827135268979
9.43401696E14, 0.0, 1771.9444905243354
9.43401697E14, 0.0, 962.3049345072675
9.43401698E14, 0.0, 1719.539860583082
9.43401699E14, 0.0, 589.6869401135202
9.434017E14, 0.0, 1563.4900588443406
9.43401701E14, 0.0, 330.55029284853674
9.43401702E14, 0.0, 937.257141122354
9.43401703E14, 0.0, 1850.8260510226391
9.43401704E14, 0.0, 1643.317366601405
9.43401705E14, 0.0, 727.0392585654585
9.43401706E14, 0.0, 402.47122604791485
9.43401707E14, 0.0, 143.82664584504542
9.43401708E14, 0.0, 571.2321537919072
9.43401709E14, 0.0, 1205.0533667809343
9.4340171E14, 0.0, 993.8189405732809
9.43401711E14, 0.0, 1860.8822967581966
9.43401712E14, 0.0, 553.5370151947602
9.43401713E14, 0.0, 1387.201046644117
9.43401714E14, 0.0, 771.9308900401903
9.43401715E14, 0.0, 1064.3430879731618
9.43401716E14, 0.0, 189.86328165760338
9.43401717E14, 0.0, 514.16319875768
9.43401718E14, 0.0, 1342.8432797826517
9.43401719E14, 0.0, 347.78483902214214
9.4340172E14, 0.0, 1816.4778357591372
9.43401721E14, 0.0, 1610.8452537953235
9.43401722E14, 0.0, 323.3197395685261
9.43401723E14, 0.0, 1082.807066999394
9.43401724E14, 0.0, 721.223605326358
9.43401725E14, 0.0, 680.4580336969974
9.43401726E14, 0.0, 612.609075366071
9.43401727E14, 0.0, 965.6088595961897
9.43401728E14, 0.0, 763.5923610580521
9.43401729E14, 0.0, 1609.2505502332217
9.4340173E14, 0.0, 412.5725522997811
9.43401731E14, 0.0, 1697.5855016727528
9.43401732E14, 0.0, 1248.9846871772247
9.43401733E14, 0.0, 177.9710307054801
9.43401734E14, 0.0, 211.72639294771028
9.43401735E14, 0.0, 908.2604796881606
9.43401736E14, 0.0, 426.860472639146
9.43401737E14, 0.0, 1516.8156511804425
9.43401738E14, 0.0, 1623.4967000270485
9.43401739E14, 0.0, 618.4064062465771
9.4340174E14, 0.0, 625.1323396193372
9.43401741E14, 0.0, 807.8178929732932
9.43401742E14, 0.0, 203.25835567094782
9.43401743E14, 0.0, 380.38546094134057
9.43401744E14, 0.0, 814.5441039310704
9.43401745E14, 0.0, 1686.8727588466231
9.43401746E14, 0.0, 779.0965909206162
9.43401747E14, 0.0, 1294.2919937237707
9.43401748E14, 0.0, 953.9760053531312
9.43401749E14, 0.0, 1615.4219724024738
9.4340175E14, 0.0, 218.77220413621717
9.43401751E14, 0.0, 1127.764126763641
9.43401752E14, 0.0, 1633.5904891654936
9.43401753E14, 0.0, 1608.3228208154915
9.43401754E14, 0.0, 1524.7020860234056
9.43401755E14, 0.0, 1426.1878124162974
9.43401756E14, 0.0, 1238.5951310089713
9.43401757E14, 0.0, 1260.8058616946319
9.43401758E14, 0.0, 419.17686042668913
9.43401759E14, 0.0, 183.99404277291592
9.4340176E14, 0.0, 1155.4669157841922
9.43401761E14, 0.0, 1272.099113507197
9.43401762E14, 0.0, 611.5587371499562
9.43401763E14, 0.0, 1566.769594640008
9.43401764E14, 0.0, 623.1131420405003
9.43401765E14, 0.0, 1460.0614013144484
9.43401766E14, 0.0, 158.10394553002666
9.43401767E14, 0.0, 1417.8753859624062
9.43401768E14, 0.0, 1367.0925822562754
9.43401769E14, 0.0, 953.3661037480018
9.4340177E14, 0.0, 603.6207680522691
9.43401771E14, 0.0, 523.678400652832
9.43401772E14, 0.0, 702.1732112128418
9.43401773E14, 0.0, 1071.6519074833782
9.43401774E14, 0.0, 289.132754174237
9.43401775E14, 0.0, 1147.6538823790347
9.43401776E14, 0.0, 1379.142496382667
9.43401777E14, 0.0, 870.0849759070427
9.434017775100002E14, 95415.09917181727, 8.963950203584073E8
9.434017777600002E14, 95442.09917181727, 8.398650300119443E8
9.434017780100002E14, 95469.09917181727, 8.020883081984245E8
9.434017782600002E14, 95496.09917181727, 8.207575956029326E8
9.434017785100002E14, 95523.09917181727, 8.587132323469576E8
9.434017787600002E14, 95550.09917181727, 8.971963818709371E8
9.434017790100002E14, 95577.09917181727, 9.467468327355762E8
9.434017792600002E14, 95604.09917181727, 1.005635679660459E9
9.434017795100002E14, 95631.09917181727, 1.0095322104320052E9
9.434017797600002E14, 95658.09917181727, 9.857074791170998E8
9.434017800100002E14, 95685.09917181727, 9.665173982725883E8
9.434017802600002E14, 95712.09917181727, 9.396301147859466E8
9.434017805100002E14, 95739.09917181727, 9.524585613272028E8
9.434017807600002E14, 95766.09917181727, 1.0237939118566186E9
9.434017810100002E14, 95793.09917181727, 1.0947069370778186E9
9.434017812600002E14, 95820.09917181727, 1.0784420271360762E9
9.434017815100002E14, 95847.09917181727, 9.951363302941194E8
9.434017817600002E14, 95874.09917181727, 9.179041855867344E8
9.434017820100002E14, 95901.09917181727, 8.583951582481817E8
9.434017822600002E14, 95928.09917181727, 8.884461055237201E8
9.434017825100002E14, 95955.09917181727, 1.0460025088705069E9
9.434017827600002E14, 95982.09917181727, 1.1931498784490323E9
9.434017830100002E14, 96009.09917181727, 1.1905031641259825E9
9.434017832600002E14, 96036.09917181727, 1.0203915530198493E9
9.434017835100002E14, 96063.09917181727, 9.290397794738111E8
9.434017837600002E14, 96090.09917181727, 9.44710143745499E8
9.434017840100002E14, 96117.09917181727, 9.737018969107546E8
9.434017842600002E14, 96144.09917181727, 9.735741876733102E8
9.434017845100002E14, 96171.09917181727, 9.780305188402119E8
9.434017847600002E14, 96198.09917181727, 9.965764323863642E8
9.434017850100002E14, 96225.09917181727, 9.530889816033679E8
9.434017852600002E14, 96252.09917181727, 8.892380864980968E8
9.434017855100002E14, 96279.09917181727, 8.588612887314786E8
9.434017857600002E14, 96306.09917181727, 8.683653985701569E8
9.434017860100002E14, 96333.09917181727, 8.790909630583469E8
9.434017862600002E14, 96360.09917181727, 8.936213190599742E8
9.434017865100002E14, 96387.09917181727, 9.294944019833491E8
9.434017867600002E14, 96414.09917181727, 9.278309295208559E8
9.434017870100002E14, 96441.09917181727, 8.915892784620832E8
9.434017872600002E14, 96468.09917181727, 8.695409778024367E8
9.434017875100002E14, 96495.09917181727, 8.796693548332216E8
9.434017877600002E14, 96522.09917181727, 8.959112592517856E8
9.434017880100002E14, 96549.09917181727, 8.913896021179732E8
9.434017882600002E14, 96576.09917181727, 9.162511672333624E8
9.434017885100002E14, 96603.09917181727, 9.442423938036737E8
9.434017887600002E14, 96630.09917181727, 8.737603123653395E8
9.434017890100002E14, 96657.09917181727, 8.559634240237876E8
9.434017892600002E14, 96684.09917181727, 9.389750745576658E8
9.434017895100002E14, 96711.09917181727, 9.565941721521655E8
9.434017897600002E14, 96738.09917181727, 9.065513711919383E8
9.434017900100002E14, 96765.09917181727, 8.491902343636088E8
9.434017902600002E14, 96792.09917181727, 7.771612431455957E8
9.434017905100002E14, 96819.09917181727, 7.338433345163534E8
9.434017907600002E14, 96846.09917181727, 7.52886326289894E8
9.434017910100002E14, 96873.09917181727, 7.727982165940111E8
9.434017912600002E14, 96900.09917181727, 7.751852388040732E8
9.434017915100002E14, 96927.09917181727, 7.629822721174515E8
9.434017917600002E14, 96954.09917181727, 7.564283681892042E8
9.434017920100002E14, 96981.09917181727, 7.654660615784097E8
9.434017922600002E14, 97008.09917181727, 7.821994216974701E8
9.434017925100002E14, 97035.09917181727, 7.812047429984766E8
9.434017927600002E14, 97062.09917181727, 7.750114591958629E8
9.434017930100002E14, 97089.09917181727, 8.100611884138968E8
9.434017932600002E14, 97116.09917181727, 8.344925627580532E8
9.434017935100002E14, 97143.09917181727, 8.206666920826621E8
9.434017937600002E14, 97170.09917181727, 7.906609163740675E8
9.434017940100002E14, 97197.09917181727, 7.935970628846772E8
9.434017942600002E14, 97224.09917181727, 8.390132144543856E8
9.434017945100002E14, 97251.09917181727, 8.285464501144314E8
9.434017947600002E14, 97278.09917181727, 8.114693976491352E8
9.434017950100002E14, 97305.09917181727, 8.405381515252256E8
9.434017952600002E14, 97332.09917181727, 7.931404636055781E8
9.434017955100002E14, 97359.09917181727, 7.567449268485557E8
9.434017957600002E14, 97386.09917181727, 8.460816791629683E8
9.434017960100002E14, 97413.09917181727, 9.159097547499075E8
9.434017962600002E14, 97440.09917181727, 8.92552684016637E8
9.434017965100002E14, 97467.09917181727, 8.135635925164597E8
9.434017967600002E14, 97494.09917181727, 7.578906541645639E8
9.434017970100002E14, 97521.09917181727, 7.650637878554572E8
9.434017972600002E14, 97548.09917181727, 7.99532650579111E8
9.434017975100002E14, 97575.09917181727, 8.314716460274636E8
9.434017977600002E14, 97602.09917181727, 8.529217972211524E8
9.434017980100002E14, 97629.09917181727, 8.833189010438699E8
9.434017982600002E14, 97656.09917181727, 8.84987689955934E8
9.434017985100002E14, 97683.09917181727, 8.283163747854333E8
9.434017987600002E14, 97710.09917181727, 8.028538579918606E8
9.434017990100002E14, 97737.09917181727, 8.286201120855824E8
9.434017992600002E14, 97764.09917181727, 8.500008221406252E8
9.434017995100002E14, 97791.09917181727, 8.559837837778689E8
9.434017997600002E14, 97818.09917181727, 8.430516173185589E8
9.434018000100002E14, 97845.09917181727, 8.203254183872566E8
9.434018002600002E14, 97872.09917181727, 8.184669429397922E8
9.434018005100002E14, 97899.09917181727, 8.465895017340808E8
9.434018007600002E14, 97926.09917181727, 8.428370448829345E8
9.434018010100002E14, 97953.09917181727, 8.156001727576755E8
9.434018012600002E14, 97980.09917181727, 7.99386504454575E8
9.434018015100002E14, 98007.09917181727, 7.635407400120702E8
9.434018017600002E14, 98034.09917181727, 6.954380493674212E8
9.434018020100002E14, 98061.09917181727, 6.363414059529381E8
9.434018022600002E14, 98088.09917181727, 6.28075279129314E8
9.434018025100002E14, 98115.09917181727, 6.600657857724172E8
9.434018027600002E14, 98142.09917181727, 6.624060174010868E8
9.434018030100002E14, 98169.09917181727, 6.416804182046785E8
9.434018032600002E14, 98196.09917181727, 6.424406648846499E8
9.434018035100002E14, 98223.09917181727, 6.545525926741269E8
9.434018037600002E14, 98250.09917181727, 6.909178934376068E8
9.434018040100002E14, 98277.09917181727, 7.421103716130705E8
9.434018042600002E14, 98304.09917181727, 7.545757647869371E8
9.434018045100002E14, 98331.09917181727, 7.189484381723448E8
9.434018047600002E14, 98358.09917181727, 6.796379460105168E8
9.434018050100002E14, 98385.09917181727, 6.50046834529304E8
9.434018052600002E14, 98412.09917181727, 6.36436618523534E8
9.434018055100002E14, 98439.09917181727, 6.447997673534316E8
9.434018057600002E14, 98466.09917181727, 6.633023386960745E8
9.434018060100002E14, 98493.09917181727, 6.678676712695187E8
9.434018062600002E14, 98520.09917181727, 6.575853773551292E8
9.434018065100002E14, 98547.09917181727, 6.285050734615066E8
9.434018067600002E14, 98574.09917181727, 5.945867741398344E8
9.434018070100002E14, 98601.09917181727, 6.036733281911594E8
9.434018072600002E14, 98628.09917181727, 6.471057641101406E8
9.434018075100002E14, 98655.09917181727, 6.794099862231878E8
9.434018077600002E14, 98682.09917181727, 6.500531941959225E8
9.434018080100002E14, 98709.09917181727, 6.003502179401326E8
9.434018082600002E14, 98736.09917181727, 6.102901388979859E8
9.434018085100002E14, 98763.09917181727, 6.804844204298747E8
9.434018087600002E14, 98790.09917181727, 7.542851358097259E8
9.434018090100002E14, 98817.09917181727, 7.621525715988098E8
9.434018092600002E14, 98844.09917181727, 7.198694434432517E8
9.434018095100002E14, 98871.09917181727, 6.850284022698678E8
9.434018097600002E14, 98898.09917181727, 7.153400043314221E8
9.434018100100002E14, 98925.09917181727, 7.619309560867465E8
9.434018102600002E14, 98952.09917181727, 7.772003612383404E8
9.434018105100002E14, 98979.09917181727, 7.414596240280677E8
9.434018107600002E14, 99006.09917181727, 6.912553235782983E8
9.434018110100002E14, 99033.09917181727, 6.431150894226228E8
9.434018112600002E14, 99060.09917181727, 5.898208184624801E8
9.434018115100002E14, 99087.09917181727, 5.352150760385351E8
9.434018117600002E14, 99114.09917181727, 5.0291581839683086E8
9.434018120100002E14, 99141.09917181727, 5.084342570287433E8
9.434018122600002E14, 99168.09917181727, 5.2308061835435426E8
9.434018125100002E14, 99195.09917181727, 5.299624823477112E8
9.434018127600002E14, 99222.09917181727, 5.2143595291732734E8
9.434018130100002E14, 99249.09917181727, 4.56815241350496E8
9.434018132600002E14, 99276.09917181727, 4.4012319560409397E8
9.434018135100002E14, 99303.09917181727, 5.386398258329307E8
9.434018137600002E14, 99330.09917181727, 6.286015526275456E8
9.434018140100002E14, 99357.09917181727, 6.69340387559557E8
9.434018142600002E14, 99384.09917181727, 6.469833360346522E8
9.434018145100002E14, 99411.09917181727, 5.678258521126785E8
9.434018147600002E14, 99438.09917181727, 4.858565020854765E8
9.434018150100002E14, 99465.09917181727, 4.394621693280283E8
9.434018152600002E14, 99492.09917181727, 4.1447357205970347E8
9.434018155100002E14, 99519.09917181727, 4.188208625586105E8
9.434018157600002E14, 99546.09917181727, 4.715412745496272E8
9.434018160100002E14, 99573.09917181727, 5.494840192724957E8
9.434018162600002E14, 99600.09917181727, 5.686314317900658E8
9.434018165100002E14, 99627.09917181727, 5.280920793760773E8
9.434018167600002E14, 99654.09917181727, 4.848123463875883E8
9.434018170100002E14, 99681.09917181727, 5.0068061768175393E8
9.434018172600002E14, 99708.09917181727, 5.687839234643048E8
9.434018175100002E14, 99735.09917181727, 6.318500088395834E8
9.434018177600002E14, 99762.09917181727, 6.19059674527414E8
9.434018180100002E14, 99789.09917181727, 5.540473230296897E8
9.434018182600002E14, 99816.09917181727, 5.446700262075744E8
9.434018185100002E14, 99843.09917181727, 6.030223185650184E8
9.434018187600002E14, 99870.09917181727, 6.340499946300949E8
9.434018190100002E14, 99897.09917181727, 5.97783857843242E8
9.434018192600002E14, 99924.09917181727, 5.516021455188605E8
9.434018195100002E14, 99951.09917181727, 5.2380587765212363E8
9.434018197600002E14, 99978.09917181727, 4.760225794896432E8
9.434018200100002E14, 100005.09917181727, 4.703637552249856E8
9.434018202600002E14, 100032.09917181727, 5.292405471207287E8
9.434018205100002E14, 100059.09917181727, 5.824014980990045E8
9.434018207600002E14, 100086.09917181727, 5.462959051852335E8
9.434018210100002E14, 100113.09917181727, 5.582910148211886E8
9.434018212600002E14, 100140.09917181727, 6.257215637701671E8
9.434018215100002E14, 100167.09917181727, 6.934814479995399E8
9.434018217600002E14, 100194.09917181727, 7.225540052075118E8
9.434018220100002E14, 100221.09917181727, 6.452370613344007E8
9.434018222600002E14, 100248.09917181727, 5.934328626541086E8
9.434018225100002E14, 100275.09917181727, 6.245916097104181E8
9.434018227600002E14, 100302.09917181727, 6.706518573764344E8
9.434018230100002E14, 100329.09917181727, 6.773729675931277E8
9.434018232600002E14, 100356.09917181727, 6.264546657890252E8
9.434018235100002E14, 100383.09917181727, 5.786376681322738E8
9.434018237600002E14, 100410.09917181727, 5.86506089540211E8
9.434018240100002E14, 100437.09917181727, 6.120394029680388E8
9.434018242600002E14, 100464.09917181727, 6.525456693435456E8
9.434018245100002E14, 100491.09917181727, 6.916047965072843E8
9.434018247600002E14, 100518.09917181727, 6.823068746110897E8
9.434018250100002E14, 100545.09917181727, 6.449945593315358E8
9.434018252600002E14, 100572.09917181727, 6.545138531006435E8
9.434018255100002E14, 100599.09917181727, 6.258480999635742E8
9.434018257600002E14, 100626.09917181727, 5.85573623273449E8
9.434018260100002E14, 100653.09917181727, 5.964372304954064E8
9.434018262600002E14, 100680.09917181727, 6.14906529297778E8
9.434018265100002E14, 100707.09917181727, 5.990280287504548E8
9.434018267600002E14, 100734.09917181727, 6.159236968903909E8
9.434018270100002E14, 100761.09917181727, 6.39833577197487E8
9.434018272600002E14, 100788.09917181727, 5.933528891399401E8
9.434018275100002E14, 100815.09917181727, 5.433954106380088E8
9.434018277600002E14, 100842.09917181727, 5.57490852946474E8
9.434018280100002E14, 100869.09917181727, 5.612011372181184E8
9.434018282600002E14, 100896.09917181727, 5.795155058673278E8
9.434018285100002E14, 100923.09917181727, 5.84836044012561E8
9.434018287600002E14, 100950.09917181727, 5.940012870422417E8
9.434018290100002E14, 100977.09917181727, 6.086732250545977E8
9.434018292600002E14, 101004.09917181727, 5.88368192972094E8
9.434018295100002E14, 101031.09917181727, 5.250177526699463E8
9.434018297600002E14, 101058.09917181727, 4.8648136604831684E8
9.434018300100002E14, 101085.09917181727, 5.398762964737831E8
9.434018302600002E14, 101112.09917181727, 5.951541338485249E8
9.434018305100002E14, 101139.09917181727, 5.865288272130424E8
9.434018307600002E14, 101166.09917181727, 5.41673960058197E8
9.434018310100002E14, 101193.09917181727, 5.3002308832271147E8
9.434018312600002E14, 101220.09917181727, 5.747464964574792E8
9.434018315100002E14, 101247.09917181727, 6.091305239728214E8
9.434018317600002E14, 101274.09917181727, 5.90769918097601E8
9.434018320100002E14, 101301.09917181727, 6.226010787639873E8
9.434018322600002E14, 101328.09917181727, 6.829423909756764E8
9.434018325100002E14, 101355.09917181727, 6.603980472944275E8
9.434018327600002E14, 101382.09917181727, 6.412503068559805E8
9.434018330100002E14, 101409.09917181727, 6.573623075211928E8
9.434018332600002E14, 101436.09917181727, 6.357234002908232E8
9.434018335100002E14, 101463.09917181727, 5.897669186262658E8
9.434018337600002E14, 101490.09917181727, 5.634213464263712E8
9.434018340100002E14, 101517.09917181727, 5.702325785095688E8
9.434018342600002E14, 101544.09917181727, 5.987062354891119E8
9.434018345100002E14, 101571.09917181727, 5.890471514067348E8
9.434018347600002E14, 101598.09917181727, 5.3562421734331316E8
9.434018350100002E14, 101625.09917181727, 4.9569911473358804E8
9.434018352600002E14, 101652.09917181727, 4.7354058014979005E8
9.434018355100002E14, 101679.09917181727, 5.0092437280434024E8
9.434018357600002E14, 101706.09917181727, 5.287851135870416E8
9.434018360100002E14, 101733.09917181727, 5.746242116387758E8
9.434018362600002E14, 101760.09917181727, 6.026595978468665E8
9.434018365100002E14, 101787.09917181727, 5.505715617913201E8
9.434018367600002E14, 101814.09917181727, 5.150292531639747E8
9.434018370100002E14, 101841.09917181727, 5.68368628967582E8
9.434018372600002E14, 101868.09917181727, 8.31278737642235E8
9.434018375100002E14, 101895.09917181727, 1.2930950901774774E9
9.434018377600002E14, 101922.09917181727, 1.40337601990715E9
9.434018380100002E14, 101949.09917181727, 1.1222277801712139E9
9.434018382600002E14, 101976.09917181727, 7.010599080594976E8
9.434018385100002E14, 102003.09917181727, 5.211930815743499E8
9.434018387600002E14, 102030.09917181727, 4.940334103087859E8
9.434018390100002E14, 102057.09917181727, 4.941849750591762E8
9.434018392600002E14, 102084.09917181727, 4.801329421194724E8
9.434018395100002E14, 102111.09917181727, 4.362731547669427E8
9.434018397600002E14, 102138.09917181727, 4.374071992868534E8
9.434018400100002E14, 102165.09917181727, 4.4262557886394256E8
9.434018402600002E14, 102192.09917181727, 4.3582246303525966E8
9.434018405100002E14, 102219.09917181727, 4.747878586407936E8
9.434018407600002E14, 102246.09917181727, 5.1083563810289246E8
9.434018410100002E14, 102273.09917181727, 4.987756845198827E8
9.434018412600002E14, 102300.09917181727, 4.731157064163501E8
9.434018415100002E14, 102327.09917181727, 4.6824431944583535E8
9.434018417600002E14, 102354.09917181727, 4.513564590873954E8
9.434018420100002E14, 102381.09917181727, 4.6132270338637483E8
9.434018422600002E14, 102408.09917181727, 5.227402962186677E8
9.434018425100002E14, 102435.09917181727, 5.247713995983237E8
9.434018427600002E14, 102462.09917181727, 4.999223814750062E8
9.434018430100002E14, 102489.09917181727, 4.784369654869429E8
9.434018432600002E14, 102516.09917181727, 4.6654685663369E8
9.434018435100002E14, 102543.09917181727, 4.37407057806077E8
9.434018437600002E14, 102570.09917181727, 4.7236740942867357E8
9.434018440100002E14, 102597.09917181727, 7.335505687628895E8
9.434018442600002E14, 102624.09917181727, 9.309143047919954E8
9.434018445100002E14, 102651.09917181727, 7.59408082446852E8
9.434018447600002E14, 102678.09917181727, 5.076894443467984E8
9.434018450100002E14, 102705.09917181727, 4.3563019981279546E8
9.434018452600002E14, 102732.09917181727, 4.474841609051524E8
9.434018455100002E14, 102759.09917181727, 4.7513590554687464E8
9.434018457600002E14, 102786.09917181727, 4.72986387505564E8
9.434018460100002E14, 102813.09917181727, 4.658832106256516E8
9.434018462600002E14, 102840.09917181727, 4.8365201254625463E8
9.434018465100002E14, 102867.09917181727, 4.893064089315575E8
9.434018467600002E14, 102894.09917181727, 4.864743210107381E8
9.434018470100002E14, 102921.09917181727, 4.743634004275908E8
9.434018472600002E14, 102948.09917181727, 4.518286167281684E8
9.434018475100002E14, 102975.09917181727, 4.3720712567019665E8
9.434018477600002E14, 103002.09917181727, 4.544185252085016E8
9.434018480100002E14, 103029.09917181727, 4.720377142985605E8
9.434018482600002E14, 103056.09917181727, 4.536789878943899E8
9.434018485100002E14, 103083.09917181727, 4.460163785884186E8
9.434018487600002E14, 103110.09917181727, 4.4321356368420476E8
9.434018490100002E14, 103137.09917181727, 4.449256932424875E8
9.434018492600002E14, 103164.09917181727, 4.7361390372921586E8
9.434018495100002E14, 103191.09917181727, 4.505015007184112E8
9.434018497600002E14, 103218.09917181727, 4.409357406307867E8
9.434018500100002E14, 103245.09917181727, 4.46242284856543E8
9.434018502600002E14, 103272.09917181727, 4.257841317276934E8
9.434018505100002E14, 103299.09917181727, 4.271857460971805E8
9.434018507600002E14, 103326.09917181727, 4.1804280812605065E8
9.434018510100002E14, 103353.09917181727, 3.99362985474873E8
9.434018512600002E14, 103380.09917181727, 4.1086896504968435E8
9.434018515100002E14, 103407.09917181727, 4.107563382613063E8
9.434018517600002E14, 103434.09917181727, 4.0419298645828456E8
9.434018520100002E14, 103461.09917181727, 3.917793498165601E8
9.434018522600002E14, 103488.09917181727, 3.7186030090338266E8
9.434018525100002E14, 103515.09917181727, 3.8844878074402165E8
9.434018527600002E14, 103542.09917181727, 3.989959553912915E8
9.434018530100002E14, 103569.09917181727, 4.0718820290759164E8
9.434018532600002E14, 103596.09917181727, 3.979618522542399E8
9.434018535100002E14, 103623.09917181727, 3.665828700865129E8
9.434018537600002E14, 103650.09917181727, 3.747546920859844E8
9.434018540100002E14, 103677.09917181727, 3.675590589583554E8
9.434018542600002E14, 103704.09917181727, 3.3474576389347434E8
9.434018545100002E14, 103731.09917181727, 3.445778401385019E8
9.434018547600002E14, 103758.09917181727, 3.4746121513908994E8
9.434018550100002E14, 103785.09917181727, 3.506484972666356E8
9.434018552600002E14, 103812.09917181727, 3.499323419815875E8
9.434018555100002E14, 103839.09917181727, 3.7026053177092004E8
9.434018557600002E14, 103866.09917181727, 4.07676008743017E8
9.434018560100002E14, 103893.09917181727, 4.3329611898811364E8
9.434018562600002E14, 103920.09917181727, 4.451728656201097E8
9.434018565100002E14, 103947.09917181727, 4.501239841214647E8
9.434018567600002E14, 103974.09917181727, 4.5582614055990326E8
9.434018570100002E14, 104001.09917181727, 4.3049980594265527E8
9.434018572600002E14, 104028.09917181727, 4.0459910091128004E8
9.434018575100002E14, 104055.09917181727, 4.3413274255482084E8
9.434018577600002E14, 104082.09917181727, 4.627388590372515E8
9.434018580100002E14, 104109.09917181727, 4.5014589708802956E8
9.434018582600002E14, 104136.09917181727, 4.0863945116148454E8
9.434018585100002E14, 104163.09917181727, 3.819295941182957E8
9.434018587600002E14, 104190.09917181727, 3.957459078568541E8
9.434018590100002E14, 104217.09917181727, 3.982139573391315E8
9.434018592600002E14, 104244.09917181727, 3.953319438922771E8
9.434018595100002E14, 104271.09917181727, 3.7691051864508533E8
9.434018597600002E14, 104298.09917181727, 3.7405593705423594E8
9.434018600100002E14, 104325.09917181727, 4.0638321307363546E8
9.434018602600002E14, 104352.09917181727, 4.15446781932834E8
9.434018605100002E14, 104379.09917181727, 3.966076803796198E8
9.434018607600002E14, 104406.09917181727, 3.898157619609543E8
9.434018610100002E14, 104433.09917181727, 3.940345409137007E8
9.434018612600002E14, 104460.09917181727, 3.909933365442023E8
9.434018615100002E14, 104487.09917181727, 3.8547530855603623E8
9.434018617600002E14, 104514.09917181727, 4.0084432325343025E8
9.434018620100002E14, 104541.09917181727, 4.081242190636208E8
9.434018622600002E14, 104568.09917181727, 3.828311433965872E8
9.434018625100002E14, 104595.09917181727, 3.605667730158967E8
9.434018627600002E14, 104622.09917181727, 3.64428513002411E8
